id,humor_rating
9850,2.7564044
9851,2.0929067
9852,1.9651729
9853,1.9635595
9854,2.4322233
9855,1.4049779
9856,2.264893
9857,2.8699925
9858,1.8648655
9859,2.1890864
9860,2.4087725
9861,1.9394286
9862,2.210911
9863,1.9913896
9864,2.3109272
9865,1.7054445
9866,2.3992872
9867,2.1010783
9868,2.566486
9869,2.3122342
9870,2.5007808
9871,2.0038624
9872,1.837662
9873,1.5519346
9874,1.9940652
9875,2.2097268
9876,2.12461
9877,2.2682934
9878,2.0555165
9879,2.544557
9880,2.3555768
9881,2.535252
9882,2.414019
9883,1.9955384
9884,1.7097334
9885,2.0186522
9886,2.8792155
9887,1.9723047
9888,2.206951
9889,2.1389253
9890,2.7933779
9891,2.106557
9892,1.6371703
9893,1.490043
9894,2.418334
9895,1.9332675
9896,2.2722547
9897,2.349137
9898,1.7858764
9899,2.1067398
9900,2.2831955
9901,1.7819241
9902,1.6290377
9903,1.7857021
9904,1.8768369
9905,2.5316107
9906,2.1513782
9907,2.3752234
9908,2.042624
9909,2.6341712
9910,2.9116812
9911,1.8948878
9912,2.0505059
9913,2.3875976
9914,2.2523603
9915,2.0235522
9916,2.0989668
9917,2.1215785
9918,1.9474732
9919,2.2495093
9920,2.5416362
9921,2.1934564
9922,2.2459977
9923,2.00219
9924,1.8492913
9925,1.6542777
9926,2.3935444
9927,2.5919454
9928,2.2401984
9929,1.9211835
9930,2.1544888
9931,2.5668283
9932,2.4843347
9933,2.316655
9934,1.8356982
9935,2.225606
9936,1.3594233
9937,2.1069295
9938,1.8842541
9939,2.5521028
9940,1.8355752
9941,2.3963623
9942,2.424041
9943,2.5114706
9944,1.8983206
9945,2.1871855
9946,2.4352717
9947,1.931012
9948,1.8691645
9949,2.1187336
9950,2.4153895
9951,2.258632
9952,1.6256047
9953,1.6145595
9954,2.3709676
9955,2.090425
9956,1.9205295
9957,1.8053014
9958,2.4613492
9959,2.0960732
9960,2.0375443
9961,2.0123363
9962,1.6705598
9963,1.9050927
9964,2.3859198
9965,2.3391116
9966,2.1435022
9967,1.9343122
9968,1.7854452
9969,2.581573
9970,2.152992
9971,2.1300871
9972,1.9886464
9973,1.657497
9974,2.534795
9975,2.161268
9976,2.0765762
9977,2.290403
9978,1.3062848
9979,2.1529665
9980,2.7361906
9981,2.6027598
9982,2.3747885
9983,1.5899937
9984,1.7686429
9985,2.733257
9986,2.3774285
9987,1.911478
9988,1.7087501
9989,1.5792152
9990,1.9868937
9991,1.782911
9992,2.1429732
9993,2.685794
9994,2.53413
9995,2.0599804
9996,1.6386465
9997,2.5710573
9998,1.494183
9999,1.9331388
10000,2.556699
